fips,state_fips_code,county_fips_code,housing_units_grams_oxy,housing_units_quant_oxy,housing_units_grams_hydro,housing_units_quant_hydro,num_homes_with_mortgage_grams_oxy,num_homes_with_mortgage_quant_oxy,num_homes_with_mortgage_grams_hydro,num_homes_with_mortgage_quant_hydro,one_bedroom_housing_units_grams_oxy,one_bedroom_housing_units_quant_oxy,one_bedroom_housing_units_grams_hydro,one_bedroom_housing_units_quant_hydro,two_bedroom_housing_units_grams_oxy,two_bedroom_housing_units_quant_oxy,two_bedroom_housing_units_grams_hydro,two_bedroom_housing_units_quant_hydro,three_bedroom_housing_units_grams_oxy,three_bedroom_housing_units_quant_oxy,three_bedroom_housing_units_grams_hydro,three_bedroom_housing_units_quant_hydro,four_bedroom_housing_units_grams_oxy,four_bedroom_housing_units_quant_oxy,four_bedroom_housing_units_grams_hydro,four_bedroom_housing_units_quant_hydro,five_bedroom_housing_units_grams_oxy,five_bedroom_housing_units_quant_oxy,five_bedroom_housing_units_grams_hydro,five_bedroom_housing_units_quant_hydro,males_in_agriculture_grams_oxy,males_in_agriculture_quant_oxy,males_in_agriculture_grams_hydro,males_in_agriculture_quant_hydro,males_in_construction_grams_oxy,males_in_construction_quant_oxy,males_in_construction_grams_hydro,males_in_construction_quant_hydro,males_in_manufacturing_grams_oxy,males_in_manufacturing_quant_oxy,males_in_manufacturing_grams_hydro,males_in_manufacturing_quant_hydro,males_in_logistics_grams_oxy,males_in_logistics_quant_oxy,males_in_logistics_grams_hydro,males_in_logistics_quant_hydro,females_in_agriculture_grams_oxy,females_in_agriculture_quant_oxy,females_in_agriculture_grams_hydro,females_in_agriculture_quant_hydro,females_in_construction_grams_oxy,females_in_construction_quant_oxy,females_in_construction_grams_hydro,females_in_construction_quant_hydro,females_in_manufacturing_grams_oxy,females_in_manufacturing_quant_oxy,females_in_manufacturing_grams_hydro,females_in_manufacturing_quant_hydro,females_in_logistics_grams_oxy,females_in_logistics_quant_oxy,females_in_logistics_grams_hydro,females_in_logistics_quant_hydro,num_degree_holders_grams_oxy,num_degree_holders_quant_oxy,num_degree_holders_grams_hydro,num_degree_holders_quant_hydro,pop_nonwhite_grams_oxy,pop_nonwhite_quant_oxy,pop_nonwhite_grams_hydro,pop_nonwhite_quant_hydro,est_total_bedrooms_grams_oxy,est_total_bedrooms_quant_oxy,est_total_bedrooms_grams_hydro,est_total_bedrooms_quant_hydro,pop_labor_jobs_grams_oxy,pop_labor_jobs_quant_oxy,pop_labor_jobs_grams_hydro,pop_labor_jobs_quant_hydro,Opioid_death_Crude_Rate_grams_oxy,Opioid_death_Crude_Rate_quant_oxy,Opioid_death_Crude_Rate_grams_hydro,Opioid_death_Crude_Rate_quant_hydro
1021,1,21,0.63437261,0.683186395,0.73220484,0.741155943,-0.882786047,-0.887368184,-0.872975191,-0.864138877,-0.743854597,-0.705441767,-0.650742287,-0.669477033,-0.887577592,-0.919837612,-0.937381045,-0.936919951,0.941273531,0.962392622,0.911655319,0.938223695,0.842575597,0.88564153,0.90531843,0.896072486,0.783488266,0.847939459,0.837934268,0.853309061,0.399073813,0.462368089,0.488209325,0.495442425,0.102581379,0.118744831,0.203513357,0.200178564,0.494862886,0.537747017,0.625230648,0.627769137,0.649805832,0.716933043,0.743408349,0.773521719,-0.389100061,-0.295748571,-0.22514974,-0.180666266,-0.379602491,-0.420059252,-0.290269974,-0.329410125,0.409034629,0.451410985,0.452871999,0.469744845,0.498788134,0.536091476,0.534011136,0.571205601,0.449022978,0.468430329,0.378767922,0.410966733,0.873429831,0.924637029,0.881567928,0.906627752,0.894612053,0.939882836,0.899862601,0.917377574,0.416371377,0.461623644,0.522558735,0.533945254,0,0,0,0
1023,1,23,0.862775258,0.960727541,0.983046735,0.965584241,0.824771686,0.965809521,0.989711436,0.943213116,0.866137684,0.870457518,0.889312866,0.931558727,-0.979106353,-0.926636029,-0.908591454,-0.976839871,0.68092486,0.777286937,0.832592423,0.822573428,-0.682923196,-0.88519853,-0.891749501,-0.791815734,0.814709827,0.967820022,0.974939454,0.912931996,-0.192298481,-0.535792768,-0.609801882,-0.42582153,-0.698552197,-0.625966291,-0.65220377,-0.740614149,0.644551841,0.626663081,0.66994473,0.727705929,-0.105359219,0.047079089,0.00780589,-0.112954837,-0.849428495,-0.979358526,-0.978674948,-0.929912333,-0.716889585,-0.799257995,-0.848923542,-0.84714159,0.594116698,0.631237796,0.561753649,0.533061095,0.479115269,0.761227809,0.798589023,0.651132737,0.826899592,0.624043878,0.593135208,0.747420828,0.035777281,0.34412741,0.452219535,0.29911338,0.20393528,0.385096836,0.486373546,0.420449368,-0.585310183,-0.564235642,-0.61215512,-0.671457253,0,0,0,0
1025,1,25,0.861974432,0.836889254,0.710885271,0.831464492,-0.901763625,-0.920337206,-0.897373535,-0.941824603,-0.481879036,-0.405036247,-0.156601198,-0.286658878,-0.396764556,-0.494520884,-0.697605656,-0.535144492,0.072650293,0.194250438,0.371353451,0.184327865,0.572130349,0.585362888,0.457007185,0.562189219,0.81080498,0.811412824,0.799761714,0.848967011,-0.56124345,-0.852805562,-0.976743179,-0.959671205,-0.782649961,-0.971481728,-0.991553042,-0.992854735,-0.029217674,-0.345993119,-0.557119128,-0.388750855,0.719652553,0.918700761,0.952242343,0.897780913,-0.42334719,-0.615506972,-0.694557186,-0.781768915,-0.761635523,-0.963408309,-0.994878574,-0.980664859,-0.215335886,0.195125053,0.51398572,0.459971742,0.277002936,0.646281707,0.862090198,0.760978997,-0.052497307,0.078561003,0.23632757,0.11442237,0.910137495,0.975846135,0.967868174,0.9786627,0.378314274,0.438483478,0.34651243,0.404189848,-0.732045178,-0.950941846,-0.998750101,-0.983137342,-0.793361192,-0.82268339,-0.636472178,-0.782192704
1027,1,27,0.997139615,0.993285684,0.951360464,0.975211143,-0.914567512,-0.897854254,-0.793311338,-0.844966768,-0.884529083,-0.896030378,-0.961617945,-0.93627007,0.886635701,0.862069402,0.769036534,0.815018895,0.935673971,0.951765221,0.987257396,0.976084291,0.908617212,0.926557774,0.930561815,0.933728916,0.960173619,0.961483362,0.904779038,0.935392528,-0.147938825,-0.165743407,-0.085091342,-0.123321407,-0.881169751,-0.901929438,-0.965795338,-0.941540224,-0.579004181,-0.619410081,-0.707487956,-0.671381705,-0.31444345,-0.266196908,-0.138823061,-0.196939282,-0.663299993,-0.670870256,-0.77678004,-0.731782071,-0.719154417,-0.717433333,-0.60019404,-0.657237242,-0.982909124,-0.986739945,-0.953131819,-0.973375389,0.964381279,0.9626002,0.898608423,0.932469068,-0.453628275,-0.493805011,-0.542444578,-0.523770183,0.969878435,0.959212648,0.928286636,0.946737321,0.976430375,0.983387765,0.960262586,0.975787308,-0.759289229,-0.790477378,-0.839681577,-0.821909234,0,0,0,0
1029,1,29,-0.639754175,-0.803015033,-0.759612846,-0.997302141,-0.98869066,-0.984077641,-0.994821941,-0.696696887,-0.738958961,-0.892831565,-0.850612455,-0.765798516,-0.671374167,-0.82856647,-0.787265346,-0.996351736,0.78322313,0.887983537,0.864365788,0.982507803,-0.048123699,0.245559397,0.152277627,0.525277951,0.855166156,0.961062837,0.936782887,0.933527116,0.898018421,0.948076443,0.942419278,0.917422795,-0.877667691,-0.979391645,-0.955787187,-0.852129651,-0.599658598,-0.803393404,-0.745779614,-0.936746572,-0.895340608,-0.985422656,-0.965511474,-0.826579998,-0.601048815,-0.792681276,-0.736940304,-0.708863083,-0.727352844,-0.896473842,-0.850225712,-0.880789931,-0.804463862,-0.891543824,-0.87011393,-0.587009861,-0.970252978,-0.982722325,-0.987554464,-0.680548692,0.979545461,0.880915005,0.921755027,0.559583438,0.68172667,0.863179762,0.813231263,0.937298644,0.768540793,0.896133507,0.864860448,0.984086395,-0.84813318,-0.964837587,-0.936044665,-0.841180733,-0.913305097,-0.992264625,-0.976410062,-0.857175046
1031,1,31,0.920674297,0.925458317,0.930935288,0.948380926,-0.96156694,-0.958327963,-0.959585655,-0.971661524,-0.610721972,-0.632520334,-0.639387221,-0.66277926,0.89147535,0.895117144,0.853532013,0.898790277,-0.878994812,-0.873349283,-0.948894333,-0.85536754,0.000453507,8.37067E-05,0.150468603,0.042208938,-0.728618063,-0.740628561,-0.773772051,-0.776253166,-0.482492923,-0.488430235,-0.279131459,-0.607281991,-0.706648321,-0.710442026,-0.534177542,-0.804256837,-0.883743646,-0.940998744,-0.857602674,-0.893300976,-0.967846938,-0.934661567,-0.993279624,-0.916180222,-0.973546403,-0.994252159,-0.956807938,-0.964530364,-0.200901668,-0.309501011,-0.02930413,-0.33974127,-0.990803222,-0.993407293,-0.940480144,-0.998880111,-0.40156756,-0.503653446,-0.240447258,-0.52631466,-0.414829835,-0.390355803,-0.552771329,-0.426735509,0.936402935,0.939709736,0.960073561,0.948481465,-0.965873388,-0.970305969,-0.990378495,-0.956595549,-0.902135475,-0.911150526,-0.78525703,-0.95880305,0,0,0,0
1033,1,33,0.626540113,0.716244268,0.757475729,0.859343404,-0.861598336,-0.920699587,-0.861629123,-0.894961071,0.781999022,0.84268081,0.804919286,0.844000148,-0.879198632,-0.912762192,-0.830263274,-0.809924256,-0.418251156,-0.497878571,-0.568910814,-0.683989864,0.770732911,0.839048627,0.825684758,0.878938671,0.561720571,0.602794329,0.429193389,0.457005446,0.889757577,0.886422546,0.741370922,0.60291264,-0.594752128,-0.602555884,-0.667144564,-0.759767102,-0.398779628,-0.388684482,-0.129861375,0.091361076,-0.524713033,-0.515006318,-0.349013719,-0.124855657,-0.813364029,-0.819063102,-0.853603276,-0.888691435,-0.978036155,-0.980494644,-0.99092852,-0.952326481,-0.809114508,-0.815461575,-0.939996599,-0.988032174,-0.884540393,-0.879435154,-0.776375526,-0.606245074,0.177384543,0.052715367,0.110385562,-0.04678221,0.673747746,0.758369266,0.782169235,0.869412505,-0.704558356,-0.751665254,-0.769774689,-0.795018113,-0.979275206,-0.979341641,-0.917551461,-0.834430221,0,0,0,0
1035,1,35,0.897019872,0.994391176,0.991637791,-0.844418244,-0.499507583,-0.554471588,-0.618678521,-0.025807483,-0.741875217,-0.870807382,-0.914823991,0.463883422,-0.530350362,-0.516827617,-0.569028657,-0.078830357,0.964861912,0.929952958,0.886370367,-0.881022891,-0.429624712,-0.082274322,-0.014843255,-0.039684611,-0.423800804,-0.41972973,-0.342085079,0.856973556,0.355047261,0.659252274,0.697312221,-0.674810376,-0.649224865,-0.82453618,-0.878994305,0.435081863,0.074006984,-0.104664133,-0.205213412,-0.381637944,-0.714679618,-0.887505934,-0.930900243,0.555959432,-0.18708816,-0.127465802,-0.187329514,-0.473203141,-0.675697891,-0.749135974,-0.800334106,0.232900472,-0.431797124,-0.494843437,-0.564405578,-0.09151983,-0.178669093,-0.284317029,-0.371176527,-0.286860267,-0.303912446,-0.145699232,-0.044573975,0.586293006,0.411518831,0.601859938,0.68073511,-0.129859513,0.035522755,0.065706006,-0.005404993,-0.634218072,-0.54604582,-0.680017493,-0.747006292,0.173193779,0,0,0,0
1037,1,37,-0.858115083,-0.785411319,0.591709859,0.242437463,0.165905551,-0.028397732,-0.854566186,-0.635447769,0.396844092,0.370252461,-0.881561356,-0.75653153,0.097414835,0.09184801,-0.898041787,-0.901083198,-0.705673415,-0.607117178,0.770763083,0.456934917,-0.386958224,-0.456556588,-0.87872292,-0.984940969,-0.94565591,-0.880371638,-0.070284785,-0.47447566,-0.629437116,-0.784953114,-0.135421742,-0.202135909,0.391659941,0.238424092,-0.915759693,-0.662712512,-0.613679806,-0.429983841,0.635031644,0.258688457,-0.989010624,-0.967030293,0.215884813,-0.144871998,-0.307353753,-0.489392112,-0.748538847,-0.703731997,0.460937834,0.421038163,-0.878663407,-0.717105482,0.232056818,0.403836763,-0.17655071,-0.281651619,0.278137605,0.228431301,-0.946611156,-0.842512398,0.330540767,0.409301124,0.907363734,0.985576245,-0.097649703,-0.031665431,-0.711436991,-0.848499765,-0.927735304,-0.899209254,-0.234642899,-0.602252444,-0.097634027,-0.154949146,-0.961426104,-0.982476218,0,0,0,0
1039,1,39,0.916853515,0.925975461,0.912608688,0.898342084,0.030397937,-0.057763454,0.028984818,0.144215721,0.301374139,-0.034057553,0.113059232,0.337444438,-0.886064911,-0.961930084,-0.933922023,-0.856049388,0.779491133,0.908621242,0.891614075,0.823004492,0.922561605,0.973279505,0.92132476,0.867055056,0.734308879,0.816295367,0.775407932,0.738116296,0.240033311,0.674810195,0.870589044,0.731853794,-0.415524928,-0.714268487,-0.355687454,0.054905223,-0.370333901,-0.881448252,-0.872294924,-0.558762108,-0.726817135,-0.999550369,-0.902175828,-0.638823964,-0.866857093,-0.856615026,-0.614412169,-0.408224394,-0.468264932,-0.813898946,-0.503041598,-0.091407834,-0.651424991,-0.977938528,-0.810104283,-0.480788293,0.029689202,-0.617093433,-0.665752002,-0.343317646,0.774603726,0.843233387,0.859192218,0.784500341,0.836174236,0.733171237,0.830037379,0.905821332,0.769916205,0.859521224,0.831635502,0.788271454,-0.546424458,-0.95021114,-0.774953365,-0.406934067,0,0,0,0
1041,1,41,0.93998517,0.926332307,0.943288527,0.901144646,0.674733381,0.695873956,0.507849564,0.659393104,-0.762229849,-0.721461789,-0.743971789,-0.656741105,-0.99510101,-0.984866257,-0.903178183,-0.931252023,0.778316907,0.734279813,0.73081855,0.655425602,-0.775101803,-0.75556813,-0.848462588,-0.748290332,0.957363387,0.939749112,0.926514891,0.897888103,-0.933274565,-0.943320649,-0.822954653,-0.909515831,-0.926035622,-0.922137402,-0.765938988,-0.854108398,0.858279708,0.896659115,0.878027003,0.943043943,-0.391549341,-0.457529408,-0.420058953,-0.54603325,0.073464727,0.076643369,0.34826359,0.172749443,-0.829832817,-0.83285193,-0.944863513,-0.867385083,-0.923454388,-0.900074871,-0.736696657,-0.798645555,0.29653444,0.343070242,0.190811634,0.362781231,0.852301697,0.817759211,0.624555928,0.689186051,0.804679033,0.838524698,0.740476718,0.851388756,-0.139626122,-0.212573915,-0.196005998,-0.321690376,-0.859942907,-0.838340623,-0.636938373,-0.727514011,0,0,0,0
1043,1,43,0.807155683,0.760086133,0.896750873,0.862154759,0.83589346,0.798200037,0.926630396,0.871854057,-0.604470089,-0.580240164,-0.6959021,-0.672646106,-0.462069627,-0.344670428,-0.438146209,-0.4388638,0.528807114,0.527419516,0.431827817,0.44091192,0.80975666,0.733450638,0.88701575,0.841526122,0.965022978,0.943371217,0.937816483,0.956115766,-0.955234402,-0.637526989,-0.802983887,-0.958737389,-0.91961189,-0.925131223,-0.984157552,-0.878798819,-0.95686575,-0.764346092,-0.907079574,-0.924508409,-0.998864414,-0.811656533,-0.927522875,-0.992733325,-0.980446852,-0.735182513,-0.884316297,-0.967069777,-0.990522682,-0.852867527,-0.959279445,-0.970449745,-0.578089493,-0.57117778,-0.516499574,-0.65201069,-0.785014549,-0.804070897,-0.770447514,-0.830016349,0.977712653,0.888914533,0.951308044,0.968676315,0.811130869,0.801328577,0.88688564,0.842615177,0.890883714,0.879474145,0.86870621,0.855538356,-0.996916061,-0.842860049,-0.950959222,-0.983034232,0,0,0,0
1045,1,45,0.861431883,0.72498544,0.592978071,0.732415997,-0.932177261,-0.916473408,-0.814536061,-0.738849238,0.8807387,0.912095801,0.8610748,0.910717891,-0.323710917,-0.354332809,-0.258976617,-0.037186176,-0.845014339,-0.87588178,-0.790631911,-0.658452182,-0.275195613,-0.131849109,0.055772451,-0.073589094,0.40823542,0.248522798,0.170612894,0.208982137,0.914046132,0.962769498,0.951701644,0.729802836,-0.682602591,-0.811306724,-0.911244618,-0.682219808,0.435680703,0.335929888,0.1410228,-0.135387541,0.0284487,-0.157123784,-0.39477296,-0.374379649,0.23500643,0.334158442,0.371898215,-0.086124733,-0.168485018,-0.21627327,-0.333316649,-0.678278046,-0.658114582,-0.724328301,-0.715590817,-0.325659704,0.839452021,0.813969901,0.698844736,0.416296635,0.946914523,0.942092104,0.860049915,0.869925963,0.689697962,0.675509155,0.58099272,0.625762493,-0.715572172,-0.709523603,-0.568772693,-0.47286226,-0.104153194,-0.289416568,-0.515753026,-0.462286553,0,0,0,0
1049,1,49,0.792888884,0.818090302,0.867750687,0.809834893,0.828612509,0.857582612,0.866445205,0.817618693,-0.767850249,-0.771025324,-0.812666388,-0.782003909,-0.887868256,-0.890088208,-0.89735241,-0.899379475,0.954316821,0.951276236,0.909550604,0.920331945,0.79219457,0.821984396,0.891448006,0.832289188,-0.480186578,-0.527774018,-0.636199103,-0.613417488,0.693138347,0.701853743,0.730241588,0.841838994,-0.922999947,-0.945226177,-0.969685496,-0.907134907,-0.99948899,-0.996147054,-0.963367474,-0.948310222,0.926304255,0.90311035,0.816994093,0.77712415,-0.897356556,-0.892966108,-0.846170446,-0.75987796,0.629236623,0.684413267,0.795708041,0.71859522,-0.723372239,-0.73342968,-0.763100415,-0.867024786,0.947769007,0.966169135,0.992677274,0.994501747,-0.262578918,-0.301885033,-0.426698076,-0.35391873,0.870036707,0.899008338,0.918756314,0.869595369,0.867649097,0.873888018,0.835287476,0.819425137,-0.979950736,-0.990742001,-0.996055774,-0.991217937,0,0,0,0
1051,1,51,0.793771762,0.724203593,0.831738896,0.798521865,-0.675016235,-0.661406101,-0.784053156,-0.776356782,-0.23097993,-0.19452528,-0.383493748,-0.381080701,-0.222500507,-0.249113454,-0.406167401,-0.433355538,0.803740443,0.812455436,0.71944334,0.721705233,0.740811556,0.765786061,0.685726436,0.654053721,0.686089388,0.630360365,0.727586579,0.71435181,0.832552066,0.734915915,0.741642968,0.658426962,-0.18864497,-0.321818343,-0.273798847,-0.355257244,0.68040681,0.59122063,0.637983604,0.569804074,0.663265624,0.549530407,0.579631303,0.481075094,-0.917451029,-0.940246847,-0.958779396,-0.972290591,-0.662185966,-0.765713013,-0.73577896,-0.791722176,0.815033485,0.725513177,0.748336614,0.674751806,0.827999721,0.766244268,0.799348806,0.754676372,0.620804369,0.582501848,0.480584377,0.414123359,0.779397271,0.768325653,0.660461776,0.642211386,0.820369517,0.819110978,0.714766343,0.69910274,0.517934755,0.396718433,0.43834491,0.348533968,0,0,0,0
1053,1,53,-0.280519439,0.774376522,0.844911804,0.49272334,0.333963354,-0.935069338,-0.886677704,-0.800424641,0.078264918,-0.938669438,-0.963832987,-0.706426248,0.087605489,-0.979351154,-0.918508136,-0.864780887,0.097956496,-0.988762609,-0.929082429,-0.868057383,-0.123145954,-0.850315252,-0.66104957,-0.979317672,-0.547004807,0.107158071,0.274796568,-0.240063509,0.021481099,0.60432354,0.657079512,0.396694369,0.386053726,-0.331894407,-0.146936501,-0.530670615,-0.04408816,0.664062196,0.810159677,0.297089616,0.158601077,0.129031171,-0.009031674,0.398636056,0.40645808,0.106698621,0.162952993,0.093834391,0.153231385,-0.308726621,-0.077207157,-0.635159499,-0.133375817,0.557383082,0.450071203,0.605925984,0.564275789,-0.491355327,-0.57328972,-0.228376742,-0.612113973,-0.017199983,0.096171437,-0.199705343,-0.014153647,-0.365684147,-0.539415549,0.004097093,0.023952713,-0.98522284,-0.900759206,-0.912882674,0.226576424,0.59716053,0.685466085,0.359494437,0.621391887,-0.155747118,-0.09545402,-0.215530728
1055,1,55,0.915530557,0.874279405,0.855826232,0.737735975,-0.938027039,-0.947687424,-0.923146889,-0.931982587,-0.927142995,-0.952683159,-0.979704047,-0.90018314,-0.881437922,-0.911316409,-0.934630142,-0.911601765,0.296194408,0.395734085,0.468595579,0.425120677,-0.236041728,-0.315784986,-0.394033754,-0.272196979,0.126273327,0.033349087,-0.103673675,-0.082550665,-0.841054235,-0.841296924,-0.837478183,-0.765487388,-0.930127469,-0.944440715,-0.977403798,-0.973665891,-0.526568278,-0.509177368,-0.457513782,-0.364116964,0.559045336,0.591203546,0.683265847,0.645767842,-0.947393794,-0.959789734,-0.987027538,-0.980590025,0.954499122,0.941669558,0.8931618,0.896477959,0.724336922,0.728853903,0.729823595,0.808626161,-0.215127065,-0.249863198,-0.354924525,-0.289813146,-0.180807315,-0.170116395,-0.038864142,-0.127863402,0.87565014,0.872258071,0.926901279,0.78697831,-0.364446651,-0.386248755,-0.45220935,-0.374416315,-0.708760965,-0.71394358,-0.727345173,-0.637020293,0,0,0,0
1057,1,57,0.094524051,0.115869417,0.273595285,0.396011389,-0.936561429,-0.938092476,-0.941930842,-0.872379651,-0.485109815,-0.504285344,-0.688214233,-0.910965878,-0.625078971,-0.611445475,-0.502187361,-0.356561827,-0.798862242,-0.79658999,-0.785436693,-0.743382538,0.986441146,0.987118134,0.951971576,0.76908511,-0.937368078,-0.929310411,-0.815918083,-0.539379302,-0.213083495,-0.20323775,-0.160434364,-0.185518997,-0.939111481,-0.947609868,-0.992949078,-0.932833974,-0.954926672,-0.947013411,-0.845991313,-0.60572322,0.213405583,0.206331095,0.190832994,0.254513682,0.941866738,0.933100133,0.819494732,0.554641288,-0.126160313,-0.148390122,-0.316895362,-0.456444918,-0.939089837,-0.944809897,-0.981000739,-0.940916813,-0.858705783,-0.849135096,-0.713448798,-0.396611346,0.879433644,0.889380215,0.935556216,0.855810336,0.960132056,0.960227941,0.946551998,0.844755187,-0.718572543,-0.712573588,-0.673969217,-0.614541921,-0.976801852,-0.981784292,-0.991955623,-0.878957918,0,0,0,0
1059,1,59,0.33680057,0.663611166,0.754643475,0.801189224,-0.714834284,-0.397286024,-0.211436752,0.219970042,-0.075091823,-0.089253927,-0.261965865,-0.595496488,-0.766469825,-0.947357745,-0.937904766,-0.668351317,-0.235925822,-0.579263243,-0.61855217,-0.575160569,0.435169171,0.712843759,0.792015534,0.748057682,0.726531776,0.923720534,0.90090367,0.639202823,0.233627982,0.359919877,0.590203137,0.691634437,-0.957254115,-0.923286654,-0.770516746,0.606688155,-0.729241693,-0.791689318,-0.844141252,-0.114267603,-0.898512956,-0.947303806,-0.977188568,0.114401419,-0.033328325,-0.028955724,0.040023078,-0.173744987,-0.792526305,-0.837448148,-0.84801301,0.015902608,-0.949743779,-0.942851453,-0.842880524,0.428293729,0.801788175,0.855459587,0.934693049,-0.160342703,-0.542849306,-0.760042141,-0.874071552,-0.895297549,0.575189503,0.856180952,0.929588072,0.775445292,-0.741434324,-0.747517215,-0.792609261,-0.717990204,-0.896424674,-0.880351643,-0.757517677,0.42852199,0,0,0,0
1061,1,61,0.857612604,0.872424849,0.812877192,0.710039652,-0.772158264,-0.9275015,-0.920793911,-0.924665183,-0.928325862,-0.984699661,-0.99054142,-0.955510298,-0.696160748,-0.879604275,-0.877818784,-0.90236153,-0.658873335,-0.580185167,-0.523278887,-0.598625751,-0.139906807,-0.089301654,-0.20891698,-0.088684315,0.65837009,0.905274331,0.800655986,0.860724818,0.884350284,0.993715406,0.953492516,0.910031809,-0.719234051,-0.901498413,-0.880309664,-0.941999387,-0.381015775,-0.636246633,-0.614903808,-0.724588499,-0.023124145,0.032862439,-0.036344379,0.018096684,0.791547362,0.886103409,0.838257876,0.799485718,-0.55476001,-0.586385209,-0.561483646,-0.529251976,0.311779027,0.266553255,0.247107869,0.204729368,0.125577499,-0.063116611,-0.047122378,-0.085046772,0.30544714,0.53456465,0.512023738,0.599501602,0.68793231,0.916330391,0.851497535,0.869684308,-0.303231715,-0.149184563,-0.295855723,-0.191133658,-0.415551427,-0.649583364,-0.651366184,-0.749709559,-0.044120856,-0.095321629,-0.212840396,-0.257923589
1063,1,63,0.683440932,0.771783972,0.610087438,0.961311062,-0.961602594,-0.90954218,-0.788687113,-0.788718702,0.892515181,0.846539247,0.679697917,0.803486316,-0.9340996,-0.853383534,-0.864965299,-0.536804899,0.106254311,0.331782112,0.334096536,0.639839777,0.609359832,0.765504061,0.845176203,0.779544424,0.375633268,0.292049904,0.026283069,0.414235961,0.311683903,0.240834433,0.453175129,-0.17972042,-0.91520073,-0.907878071,-0.760477248,-0.893876126,0.133013742,0.283494924,0.114633463,0.681418543,0.090731247,-0.132386158,-0.265065365,-0.319157571,-0.781476483,-0.738452961,-0.530708582,-0.770720507,-0.969865958,-0.889899722,-0.85103921,-0.627947476,0.239797971,0.365505461,0.173351083,0.7339268,0.135743614,0.222219454,-0.006806987,0.597691687,0.423853735,0.222745356,0.05544813,0.044319898,-0.73456802,-0.856763173,-0.927900567,-0.806455844,0.08384114,0.305439282,0.28094508,0.644318927,-0.986345782,-0.944074529,-0.850747535,-0.799725953,0,0,0,0
1065,1,65,0.984247749,0.988504722,0.925779988,0.99853869,0.831866888,0.789667637,0.92792664,0.763298082,0.681536549,0.738722283,0.528358329,0.744710549,-0.754587451,-0.809148067,-0.645461498,-0.78597027,0.645865914,0.595722083,0.791781163,0.550595316,0.216968261,0.174707602,0.411631642,0.094206873,0.87964452,0.869544351,0.798254931,0.919878695,-0.660192128,-0.697192144,-0.488238685,-0.74710789,-0.165418415,-0.184949061,0.01948532,-0.282669056,-0.003508881,0.082328609,-0.112244801,0.031567764,-0.751230111,-0.730739902,-0.665759027,-0.802718004,0.911701355,0.879213266,0.97611365,0.858767952,-0.983707474,-0.9710977,-0.999100475,-0.953936504,-0.981921678,-0.989611802,-0.920160564,-0.996923093,0.889208326,0.868658892,0.83317931,0.916348256,0.925706339,0.889504346,0.967987456,0.889920087,0.996421396,0.985660429,0.9899919,0.980885379,0.80672976,0.76005763,0.90887322,0.736681786,-0.801177093,-0.784780353,-0.715343843,-0.84964388,0,0,0,0
1069,1,69,0.885779651,0.927206444,0.928039044,0.924966826,-0.838317872,-0.920641238,-0.910113001,-0.881058624,0.124210879,-0.005242379,-0.05327195,0.038920749,0.65080036,0.731792506,0.756079623,0.833743891,-0.668891819,-0.57624641,-0.529991213,-0.570619381,-0.199479047,-0.1668093,-0.235445732,-0.237000111,0.280402913,0.414002488,0.428604207,0.524585396,0.867850756,0.909602252,0.863977344,0.914375406,-0.465537285,-0.616572542,-0.58577101,-0.620301639,-0.631776173,-0.796431049,-0.787961914,-0.743837967,0.433608275,0.437355657,0.393397811,0.278095713,0.469501395,0.232981217,0.098961623,0.206810683,-0.360013283,-0.502770053,-0.540197716,-0.664301587,0.065882685,0.185928807,0.237899759,0.38757087,0.329527433,0.499068104,0.499879086,0.57396588,-0.740117033,-0.653597836,-0.631506219,-0.682938892,0.4576525,0.576540714,0.648310623,0.550831855,-0.34712831,-0.224642253,-0.226238717,-0.213203534,-0.372706646,-0.61940772,-0.663509159,-0.630703347,0,0,0,0
1071,1,71,0.902818812,0.926387549,0.990439014,0.843086226,-0.442226198,-0.368845978,-0.253337825,-0.369495672,-0.930680377,-0.912103257,-0.762591988,-0.798960925,-0.715042379,-0.735118595,-0.691949901,-0.590235869,0.280487819,0.350394401,0.615031642,0.232480648,0.923468479,0.92587184,0.721014247,0.936080552,-0.717712826,-0.749137763,-0.655661344,-0.892100404,0.842779927,0.863705103,0.983171514,0.806156387,0.81001885,0.821034362,0.966801973,0.718822944,0.669303456,0.689263319,0.906657658,0.611533707,0.831108178,0.846361021,0.986317589,0.760593799,-0.449070288,-0.458672017,-0.322247829,-0.496673908,-0.855235358,-0.868289299,-0.990205856,-0.777802308,0.694104131,0.712953519,0.914580468,0.6337987,0.763464454,0.778990395,0.9632128,0.685728717,0.785914974,0.808467764,0.678005305,0.778855374,0.94118268,0.95562364,0.975074734,0.83260203,0.185288327,0.239899255,0.361949662,0.410576287,0.715201858,0.733173513,0.92916935,0.650343823,0,0,0,0
